soldierId,bestSoldierPerc
1407195,0.22767769
1407196,0.76453304
1407197,0.316379
1407198,0.4609564
1407199,0.09199576
1407200,0.23237464
1407201,0.96237135
1407202,0.34442973
1407203,0.5114554
1407204,0.79614425
1407205,0.2831985
1407206,0.64522994
1407207,0.4429971
1407208,0.13513446
1407209,0.6223277
1407210,0.85189307
1407211,0.02892986
1407212,0.82053924
1407213,0.6659963
1407214,0.5434072
1407215,0.80753714
1407216,0.55302596
1407217,0.24673697
1407218,0.77621686
1407219,0.2749179
1407220,0.8153007
1407221,0.28565174
1407222,0.42332578
1407223,0.344505
1407224,0.32632396
1407225,0.43388227
1407226,0.8780786
1407227,0.93825686
1407228,0.5640013
1407229,0.026044905
1407230,0.8925923
1407231,0.67334867
1407232,0.5734961
1407233,0.13539988
1407234,0.723724
1407235,0.028297514
1407236,0.25970846
1407237,0.40428826
1407238,0.9191067
1407239,0.097356334
1407240,0.9552889
1407241,0.8340801
1407242,0.8155701
1407243,0.35336512
1407244,0.21336831
1407245,0.8789635
1407246,0.27585796
1474648,0.7864597
1474649,0.7088256
1474650,0.7297939
1474651,0.30071574
1474652,0.5398628
1474653,0.6716246
1474654,0.75474995
1474655,0.39462715
1474656,0.81791985
1474657,0.48648182
1474658,0.5779257
1474659,0.124127865
1474660,0.25517678
1474661,0.40712577
1474662,0.39121225
1474663,0.85192657
1474664,0.35386887
1474665,0.10607594
1474666,0.8309915
1474667,0.08581935
1474668,0.33667582
1474669,0.7086518
1474670,0.12479043
1474671,0.9290619
1474672,0.058853596
1474673,0.77640784
1474674,0.31534693
1474675,0.28572476
1474676,0.2661647
1474677,0.10125174
1474678,0.7644632
1474679,0.6212833
1474680,0.38685304
1474681,0.23696974
1474682,0.83247733
1474683,0.1508189
1474684,0.55866337
1474685,0.6591442
1474686,0.5608594
1474687,0.7608886
1474688,0.8600869
1474689,0.27862406
1474690,0.32305637
1474691,0.001582861
1474692,0.09825094
1474693,0.30638307
1474694,0.13976634
1474695,0.55630875
1474696,0.7963031
1474697,0.054609656
1474698,0.196583
1474699,0.088954195
1474700,0.9535799
1474701,0.1312936
1474702,0.6767497
1474703,0.21599472
1474704,0.57626235
1474705,0.16487584
1474706,0.81162417
1474707,0.41177514
1474708,0.6607975
1474709,0.67215455
1474710,0.5475214
1474711,0.26947978
1474712,0.7070645
1474713,0.8877971
1474714,0.39034197
1474715,0.18141769
1474716,0.21705005
1474717,0.14180432
1474718,0.10569261
1474719,0.17365679
1474720,0.9089252
1474721,0.23736471
1474722,0.5321343
1474723,0.07345156
1474724,0.6642425
1474725,0.0364334
1474726,0.026798606
1474727,0.25510818
1474728,0.5540613
1474729,0.5740244
1474730,0.3457278
1474731,0.7390604
1474732,0.029305577
1474733,0.39334518
1474734,0.75562775
1474735,0.7563436
1474736,0.29303247
1474737,0.97372675
1474738,0.75814414
1474739,0.7290027
1474740,0.56493235
1474741,0.36606336
1474742,0.7622678
1474743,0.74290895
1474744,0.16663203
1474745,0.22504413
1474746,0.32736763
1474747,0.2770267
1474748,0.3916217
1474749,0.24728987
1474750,0.24189135
1474751,0.94091034
1474752,0.33504388
1474753,0.5548602
1474754,0.32319167
1474755,0.4515292
1474756,0.66106826
1474757,0.20165198
1474758,0.1472969
1474759,0.18644212
1474760,0.65692043
1474761,0.16966523
1474762,0.83675134
1474763,0.15403837
1474764,0.5111468
1474765,0.49430853
1474766,0.7133295
1474767,0.29700586
1474768,0.54303443
1474769,0.91266906
1474770,0.06937468
1474771,0.38083315
1474772,0.47214565
1474773,0.35615498
1474774,0.01996991
1474775,0.42337206
1474776,0.9454533
1474777,0.9414817
1474778,0.551525
1474779,0.027383626
1474780,0.8439535
1474781,0.6717839
1474782,0.5896733
1474783,0.6708205
1474784,0.78782606
1474785,0.011147171
1474786,0.2883043
1474787,0.5066696
1474788,0.9257151
1474789,0.09133239
1474790,0.5405463
1474791,0.7302687
1474792,0.5867038
1474793,0.3022708
1474794,0.15829763
1474795,0.8637099
1474796,0.31254065
1542171,0.93850625
1542172,0.08941047
1542173,0.2117874
1542174,0.757736
1542175,0.06506446
1542176,0.82085645
1542177,0.6806426
1542178,0.22729412
1542179,0.8229904
1542180,0.5483007
1542181,0.6196498
1542182,0.49383813
1542183,0.5295175
1542184,0.5137709
1542185,0.27705663
1542186,0.27312905
1542187,0.93758965
1542188,0.3897835
1542189,0.75900865
1542190,0.43923122
1542191,0.3011077
1542192,0.72187173
1542193,0.9330883
1542194,0.8988545
1542195,0.43585026
1542196,0.5335833
1542197,0.8396195
1542198,0.06917806
1542199,0.1186962
1542200,0.2594066
1542201,0.14649221
1542202,0.69824517
1542203,0.46807432
1542204,0.67920864
1542205,0.83222115
1542206,0.7640972
1542207,0.6845347
1542208,0.70080185
1542209,0.25013587
1542210,0.13546604
1542211,0.928046
1542212,0.31499386
1542213,0.84143484
1542214,0.4226541
1542215,0.5359419
1542216,0.28494555
1542217,0.1404045
1542218,0.38552737
1542219,0.43727207
1542220,0.29040858
1542221,0.8033933
1542222,0.09914541
1542223,0.3947271
1542224,0.82575524
1542225,0.95582294
1542226,0.2412251
1542227,0.8386891
1542228,0.19289252
1542229,0.2933452
1542230,0.47521177
1542231,0.66339016
1542232,0.6530376
1542233,0.64688694
1542234,0.2576504
1542235,0.7628497
1542236,0.8202244
1542237,0.6077728
1542238,0.73358035
1542239,0.8906778
1542240,0.93559504
1542241,0.4192235
1542242,0.5585889
1542243,0.3680802
1542244,0.17195697
1542245,0.14537725
1542246,0.18874452
1542247,0.8717009
1542248,0.6406896
1542249,0.1729873
1542250,0.16472387
1542251,0.5450111
1542252,0.14546052
1542253,0.5608598
1542254,0.9148284
1542255,0.45167392
1542256,0.40541172
1542257,0.19003868
1542258,0.8204907
1542259,0.2651156
1542260,0.96865225
1542261,0.8917004
1542262,0.851725
1542263,0.33124173
1542264,0.0349724
1542265,0.95693254
1542266,0.87398076
1542267,0.15634307
1542268,0.43137795
1542269,0.30170724
1542270,0.3338064
1542271,0.48461777
1542272,0.28549543
1542273,0.14046818
1542274,0.04576567
1542275,0.6628293
1542276,0.46288854
1542277,0.6103436
1542278,0.42815226
1542279,0.045957685
1542280,0.6684313
1542281,0.03817287
1542282,0.22478507
1542283,0.66500103
1542284,0.20776798
1542285,0.5399011
1542286,0.07021162
1542287,0.6363598
1542288,0.30165637
1542289,0.718442
1542290,0.2044591
1542291,0.43528646
1542292,0.44429135
1542293,0.80834925
1542294,0.2676233
1542295,0.679196
1542296,0.5861889
1542297,0.58906233
1542298,0.18849233
1542299,0.2223694
1542300,0.57704264
1542301,0.6353036
1542302,0.41350368
1542303,0.012307376
1542304,0.97592235
1542305,0.7262604
1542306,0.5481097
1542307,0.39641353
1542308,0.9189397
1542309,0.5747615
1542310,0.31686485
1542311,0.9018792
1542312,0.0717808
1542313,0.387477
1542314,0.9030409
1542315,0.02402097
1542316,0.24042904
1542317,0.74015653
1542318,0.9129816
1542319,0.34820986
1609655,0.912369
1609656,0.08077738
1609657,0.3441466
1609658,0.6328256
1609659,0.05649668
1609660,0.67937887
1609661,0.66575694
1609662,0.21770993
1609663,0.8554225
1609664,0.8246006
1609665,0.5561801
1609666,0.5331536
1609667,0.6554526
1609668,0.21280703
1609669,0.46396106
1609670,0.2665636
1609671,0.92435515
1609672,0.53910756
1609673,0.79781353
1609674,0.44335562
1609675,0.6256409
1609676,0.19663593
1609677,0.9544381
1609678,0.9231727
1609679,0.78666973
1609680,0.6598214
1609681,0.81406164
1609682,0.18381056
1609683,0.11129153
1609684,0.0867029
1609685,0.085692436
1609686,0.49360636
1609687,0.027488679
1609688,0.6595305
1609689,0.82107544
1609690,0.16300803
1609691,0.62494665
1609692,0.64294827
1609693,0.32285753
1609694,0.39085922
1609695,0.8519485
1609696,0.073943704
1609697,0.94491637
1609698,0.32159543
1609699,0.9563459
1609700,0.08503899
1609701,0.125761
1609702,0.48286194
1609703,0.37788504
1609704,0.11849874
1609705,0.6749288
1609706,0.017656803
1609707,0.42221886
1609708,0.8244827
1609709,0.87117183
1609710,0.13299032
1609711,0.84552944
1609712,0.02272731
1609713,0.46716583
1609714,0.53049123
1609715,0.68941784
1609716,0.73430204
1609717,0.4158039
1609718,0.29533964
1609719,0.059591055
1609720,0.9037597
1609721,0.7464926
1609722,0.23098429
1609723,0.36691582
1609724,0.7482885
1609725,0.19129018
1609726,0.7471411
1609727,0.36499217
1609728,0.860046
1609729,0.26937377
1609730,0.1038177
1609731,0.86537814
1609732,0.46073973
1609733,0.07406938
1609734,0.11249998
1609735,0.2682064
1609736,0.18734145
1609737,0.23946923
1609738,0.13553438
1609739,0.6876128
1609740,0.121424526
1609741,0.19672744
1609742,0.7400084
1609743,0.40762532
1609744,0.8436283
1609745,0.5545454
1609746,0.8638997
1609747,0.19036919
1609748,0.9670191
1609749,0.83943343
1609750,0.5901948
1609751,0.14649615
1609752,0.44269857
1609753,0.5993339
1609754,0.27393585
1609755,0.49300945
1609756,0.9363401
1609757,0.119287774
1609758,0.026889801
1609759,0.09162715
1609760,0.23839034
1609761,0.6441004
1609762,0.4643119
1609763,0.042372882
1609764,0.30665383
1609765,0.87811995
1609766,0.2496463
1609767,0.16822937
1609768,0.105525434
1609769,0.40447563
1609770,0.9694822
1609771,0.65624046
1609772,0.6522898
1609773,0.8509593
1609774,0.7831658
1609775,0.5769346
1609776,0.9284123
1609777,0.58991337
1609778,0.55775815
1609779,0.6618086
1609780,0.46368104
1609781,0.11095625
1609782,0.2239932
1609783,0.22907928
1609784,0.5779744
1609785,0.643232
1609786,0.4257623
1609787,0.43304008
1609788,0.87479794
1609789,0.097634226
1609790,0.8328155
1609791,0.31463537
1609792,0.8911704
1609793,0.12669146
1609794,0.7165619
1609795,0.9078344
1609796,0.072753
1609797,0.4966847
1609798,0.8731611
1609799,0.07316531
1609800,0.21824746
1609801,0.3129614
1609802,0.788957
1677095,0.8292526
1677096,0.73677444
1677097,0.28686938
1677098,0.13912946
1677099,0.27021036
1677100,0.29397663
1677101,0.7506927
1677102,0.8417213
1677103,0.68346155
1677104,0.21499568
1677105,0.40014935
1677106,0.44392535
1677107,0.6777035
1677108,0.20366572
1677109,0.4553181
1677110,0.44894648
1677111,0.7852267
1677112,0.44165185
1677113,0.29682323
1677114,0.60137486
1677115,0.48213345
1677116,0.14712636
1677117,0.9266486
1677118,0.32776064
1677119,0.2674753
1677120,0.32973245
1677121,0.4380034
1677122,0.116312414
1677123,0.05024433
1677124,0.06818873
1677125,0.06587958
1677126,0.080973476
1677127,0.63459027
1677128,0.92690754
1677129,0.4856251
1677130,0.115642756
1677131,0.13813125
1677132,0.85157824
1677133,0.12962258
1677134,0.13763236
1677135,0.05738753
1677136,0.41205162
1677137,0.34878594
1677138,0.25100297
1677139,0.6584356
1677140,0.09350382
1677141,0.17884426
1677142,0.16141956
1677143,0.12589422
1677144,0.043703943
1677145,0.34311345
1677146,0.13663357
1677147,0.09641826
1677148,0.06710255
1677149,0.40066275
1677150,0.24438545
1677151,0.35897067
1677152,0.02365616
1677153,0.2519763
1677154,0.65956795
1677155,0.43928504
1677156,0.13499254
1677157,0.26449868
1677158,0.51442146
1677159,0.16722348
1677160,0.34854493
1677161,0.54550064
1677162,0.10170883
1677163,0.89515793
1677164,-0.006124288
1677165,0.7501707
1677166,0.535901
1677167,0.43258262
1677168,0.9072375
1677169,0.34333217
1677170,0.13442531
1677171,0.84805334
1677172,0.29591444
1677173,0.2601593
1677174,0.16170016
1677175,0.12796448
1677176,0.40123457
1677177,0.69485295
1677178,0.20555148
1677179,0.021465987
1677180,0.054084897
1677181,0.43859848
1677182,0.124275774
1677183,0.48796403
1677184,0.815361
1677185,0.779938
1677186,0.8934392
1677187,0.33305922
1677188,0.81865346
1677189,0.94164777
1677190,0.51914036
1677191,0.13416979
1677192,0.28864118
1677193,0.57843035
1677194,0.63751596
1677195,0.2598432
1677196,0.8833027
1677197,0.14086203
1677198,0.39827314
1677199,0.8699211
1677200,0.32462618
1677201,0.6549915
1677202,0.09765239
1677203,0.35099292
1677204,0.38191828
1677205,0.89087
1677206,0.69468486
1677207,0.91886234
1677208,0.4239118
1677209,0.9146447
1677210,0.16892762
1677211,0.46505767
1677212,0.12352933
1677213,0.7286521
1677214,0.90542614
1677215,0.54599434
1677216,0.332737
1677217,0.0993191
1677218,0.18277004
1677219,0.7774116
1677220,0.16126242
1677221,0.13315804
1677222,0.20182164
1677223,0.4733048
1677224,0.37719658
1677225,0.7207469
1677226,0.39250892
1677227,0.45333886
1677228,0.947822
1677229,0.104121745
1677230,0.6046382
1677231,0.3831209
1677232,0.02293852
1677233,0.3129238
1677234,0.8234899
1677235,0.78181124
1677236,0.45938414
1677237,0.72182375
1677238,0.83153534
1677239,0.8328483
1677240,0.34487116
1677241,0.5330118
1677242,0.6303607
1744514,0.8915361
1744515,0.5537735
1744516,0.15017502
1744517,0.5841032
1744518,0.18536207
1744519,0.811381
1744520,0.17933671
1744521,0.9114485
1744522,0.90816724
1744523,0.481234
1744524,0.7207036
1744525,0.4358145
1744526,0.55840325
1744527,0.17482495
1744528,0.35211447
1744529,0.42724317
1744530,0.77067065
1744531,0.34129897
1744532,0.15896946
1744533,0.27017915
1744534,0.4863999
1744535,0.24652365
1744536,0.90719664
1744537,0.06988591
1744538,0.28405505
1744539,0.8818586
1744540,0.42373076
1744541,0.1262286
1744542,0.026927412
1744543,0.01617679
1744544,0.07415521
1744545,0.12807286
1744546,0.06329641
1744547,0.95092285
1744548,0.5639869
1744549,0.6063088
1744550,0.08273028
1744551,0.43386543
1744552,0.15496081
1744553,0.05044043
1744554,0.09160024
1744555,0.3535142
1744556,0.3400168
1744557,0.52464795
1744558,0.61387813
1744559,0.19562204
1744560,0.15704718
1744561,0.17897995
1744562,0.1141599
1744563,0.18163846
1744564,0.22954498
1744565,0.3861049
1744566,0.10903138
1744567,0.054463625
1744568,0.38794675
1744569,0.015849143
1744570,0.37832344
1744571,0.20889343
1744572,0.17498769
1744573,0.62027144
1744574,0.3557458
1744575,0.11222604
1744576,0.44883525
1744577,0.37209508
1744578,0.03995648
1744579,0.03438291
1744580,0.53831863
1744581,0.38938504
1744582,0.8541889
1744583,0.15879938
1744584,0.9597174
1744585,0.54030234
1744586,0.45524457
1744587,0.9095937
1744588,0.33086556
1744589,0.67215323
1744590,0.84624326
1744591,0.26955807
1744592,0.34181464
1744593,0.18127626
1744594,0.13329893
1744595,0.393875
1744596,0.94759
1744597,0.33986843
1744598,0.058282763
1744599,0.057038367
1744600,0.45639026
1744601,0.17587903
1744602,0.48799747
1744603,0.8265921
1744604,0.6748102
1744605,0.8963945
1744606,0.22708297
1744607,0.10532284
1744608,0.44037098
1744609,0.4129957
1744610,0.53257626
1744611,0.3386114
1744612,0.71180737
1744613,0.6184713
1744614,0.3184604
1744615,0.900496
1744616,0.44479868
1744617,0.48928928
1744618,0.89552975
1744619,0.22088566
1744620,0.39378595
1744621,0.03388992
1744622,0.34926903
1744623,0.44939443
1744624,0.8376223
1744625,0.72788686
1744626,0.7562433
1744627,0.33043218
1744628,0.88545513
1744629,0.8730855
1744630,0.577199
1744631,0.09672092
1744632,0.74889123
1744633,0.82928
1744634,0.426433
1744635,0.3513856
1744636,0.06417228
1744637,0.079769164
1744638,0.95255315
1744639,0.08408937
1744640,0.20302111
1744641,0.88370025
1744642,0.50585043
1744643,0.39074484
1744644,0.78098047
1744645,0.72669715
1744646,0.54663634
1744647,0.94877374
1744648,0.46442223
1744649,0.37611505
1744650,0.38866013
1744651,0.027472347
1744652,0.31075335
1744653,0.93633425
1744654,0.8512603
1744655,0.36053506
1744656,0.117216915
1744657,0.9049127
1744658,0.53984094
1744659,0.49878877
1744660,0.40594798
1744661,0.8529043
1811914,0.70438063
1811915,0.47319758
1811916,0.3350934
1811917,0.08459234
1811918,0.70902526
1811919,0.9083749
1811920,0.3426323
1811921,0.7693324
1811922,0.80789876
1811923,0.7064956
1811924,0.7019681
1811925,0.07635221
1811926,0.35509217
1811927,0.18473633
1811928,0.37684047
1811929,0.33695725
1811930,0.45695543
1811931,0.18469524
1811932,0.46480566
1811933,0.029932022
1811934,0.76103044
1811935,0.25945684
1811936,0.8190901
1811937,0.5457288
1811938,0.18087626
1811939,0.8200389
1811940,0.19733244
1811941,0.47062463
1811942,0.039170355
1811943,0.02353689
1811944,0.70134294
1811945,0.33084902
1811946,0.16863772
1811947,0.8217851
1811948,0.5760257
1811949,0.4252465
1811950,0.09253979
1811951,0.37176266
1811952,0.8856493
1811953,0.6248325
1811954,0.6375309
1811955,0.4100876
1811956,0.6244189
1811957,0.85509217
1811958,0.022156596
1811959,0.2091294
1811960,0.85445344
1811961,0.10175344
1811962,0.6024939
1811963,0.8692614
1811964,0.10144119
1811965,0.22244744
1811966,0.8028026
1811967,0.14208938
1811968,0.61389095
1811969,0.062419593
1811970,0.46103668
1811971,0.16404317
1811972,0.40929538
1811973,0.5984155
1811974,0.3526321
1811975,0.12154625
1811976,0.48212805
1811977,0.7528864
1811978,0.07141003
1811979,0.43999314
1811980,0.8321389
1811981,0.19768985
1811982,0.91214323
1811983,0.078970104
1811984,0.7568934
1811985,0.25651842
1811986,0.56265044
1811987,0.9009938
1811988,0.019773155
1811989,0.73513407
1811990,0.6756507
1811991,0.23113757
1811992,0.19495209
1811993,0.36853665
1811994,0.16389929
1811995,0.2827132
1811996,0.78830314
1811997,0.57973284
1811998,0.023463875
1811999,0.07050653
1812000,0.6886276
1812001,0.35131925
1812002,0.9446517
1812003,0.83268166
1812004,0.37756032
1812005,0.24520066
1812006,0.64079034
1812007,0.12191127
1812008,0.33214968
1812009,0.15730777
1812010,0.1395085
1812011,0.93796444
1812012,0.74420536
1812013,0.6299958
1812014,0.19072276
1812015,0.87127984
1812016,0.03322503
1812017,0.8129072
1812018,0.25040016
1812019,0.37071657
1812020,0.37741923
1812021,0.16467156
1812022,0.41210818
1812023,0.28711084
1812024,0.9014473
1812025,0.63035333
1812026,0.78091836
1812027,0.39701277
1812028,0.045265883
1812029,0.5802076
1812030,0.39761627
1812031,0.07426655
1812032,0.30541387
1812033,0.015402883
1812034,0.39065516
1812035,0.5200244
1812036,0.5890445
1812037,0.022187948
1812038,0.036280602
1812039,0.7670634
1812040,0.747437
1812041,0.96167326
1812042,0.19757518
1812043,0.82506394
1812044,0.48209846
1812045,0.6406903
1812046,0.44904774
1812047,0.45665556
1812048,0.20293947
1812049,0.6782023
1812050,0.1779199
1812051,0.60782737
1812052,0.9726063
1812053,0.8787482
1812054,0.1652472
1812055,0.102595314
1812056,0.740723
1812057,0.3308059
1812058,0.3997876
1812059,0.52352464
1812060,0.74509215
1812061,0.044804007
1879296,0.74369097
1879297,0.48184863
1879298,0.42453688
1879299,0.0145560205
1879300,0.8642974
1879301,0.90010166
1879302,0.08918096
1879303,0.6998377
1879304,0.61660576
1879305,0.1412183
1879306,0.43514436
1879307,0.06470092
1879308,0.5294347
1879309,0.036901534
1879310,0.32096627
1879311,0.34329402
1879312,0.47333282
1879313,0.3182962
1879314,0.2291918
1879315,0.026712209
1879316,0.65255105
1879317,0.14954618
1879318,0.5870247
1879319,0.1219237
1879320,0.84169364
1879321,0.896322
1879322,0.18534973
1879323,0.29495603
1879324,0.02594617
1879325,0.6426214
1879326,0.6264285
1879327,0.012895018
1879328,0.05894506
1879329,0.7716764
1879330,0.5411514
1879331,0.22275901
1879332,0.14235303
1879333,0.32326445
1879334,0.75868034
1879335,0.8900002
1879336,0.608076
1879337,0.07758607
1879338,0.5726397
1879339,0.48283607
1879340,0.7965308
1879341,0.8688158
1879342,0.8749958
1879343,0.11287291
1879344,0.8040323
1879345,0.8778075
1879346,0.121326804
1879347,0.19017807
1879348,0.7518437
1879349,0.15554836
1879350,0.6354896
1879351,0.020136565
1879352,0.4424197
1879353,0.7931427
1879354,0.7171366
1879355,0.028674036
1879356,0.3490078
1879357,0.0917563
1879358,0.8150749
1879359,0.3614266
1879360,0.5769458
1879361,0.4092439
1879362,0.91019547
1879363,0.4230911
1879364,0.4088877
1879365,0.0020249784
1879366,0.40248626
1879367,0.22676326
1879368,0.5746027
1879369,0.80777633
1879370,0.69574606
1879371,0.8743577
1879372,0.622897
1879373,0.2622525
1879374,0.28764644
1879375,0.22284272
1879376,0.6833464
1879377,0.2594551
1879378,0.83002734
1879379,0.38524938
1879380,0.49004275
1879381,0.019491881
1879382,0.7072809
1879383,0.280209
1879384,0.8218256
1879385,0.8686577
1879386,0.28985023
1879387,0.26600233
1879388,0.6349851
1879389,0.48221415
1879390,0.113428935
1879391,0.20866719
1879392,0.24227566
1879393,0.8447989
1879394,0.23512849
1879395,0.47801936
1879396,0.17371413
1879397,0.79445076
1879398,0.43236154
1879399,0.8857733
1879400,0.29712012
1879401,0.939167
1879402,0.9044186
1879403,0.11053297
1879404,0.40013474
1879405,0.5208807
1879406,0.068700105
1879407,0.6732625
1879408,0.7840042
1879409,0.36669734
1879410,0.054229885
1879411,0.42766967
1879412,0.38005936
1879413,0.84128296
1879414,0.753222
1879415,0.025340557
1879416,0.266381
1879417,0.380441
1879418,0.83488476
1879419,0.08987957
1879420,0.05865082
1879421,0.7416055
1879422,0.6553188
1879423,0.8626094
1879424,0.16953483
1879425,0.8238919
1879426,0.4588874
1879427,0.5621325
1879428,0.41434908
1879429,0.30701673
1879430,0.8984653
1879431,0.45637447
1879432,0.63834053
1879433,0.46123695
1879434,0.38788146
1879435,0.74030507
1879436,0.1780266
1879437,0.10343559
1879438,0.31122628
1879439,0.15898465
1879440,0.70287585
1879441,0.57441074
1879442,0.15211645
1879443,0.028532177
1946658,0.933761
1946659,0.9166765
1946660,0.45963165
1946661,0.3122831
1946662,0.81384933
1946663,0.6382897
1946664,0.44071636
1946665,0.57436013
1946666,0.8974534
1946667,0.76388097
1946668,0.9285215
1946669,0.06055841
1946670,0.39457923
1946671,0.1538433
1946672,0.20884913
1946673,0.123168305
1946674,0.55870056
1946675,0.27487656
1946676,0.921991
1946677,0.024602383
1946678,0.6466299
1946679,0.35274756
1946680,0.34458143
1946681,0.9371525
1946682,0.5165913
1946683,0.8125204
1946684,0.2846535
1946685,0.6302793
1946686,0.018327922
1946687,0.3085176
1946688,0.77970284
1946689,0.84757626
1946690,0.12775294
1946691,0.86641145
1946692,0.39291048
1946693,0.26595935
1946694,0.07038891
1946695,0.4056207
1946696,0.8554089
1946697,0.72442555
1946698,0.7074269
1946699,0.08625637
1946700,0.65669125
1946701,0.6536877
1946702,0.6606245
1946703,0.56738436
1946704,0.8731955
1946705,0.79389095
1946706,0.05559668
1946707,0.86470497
1946708,0.8755959
1946709,0.5922427
1946710,0.24693176
1946711,0.22820932
1946712,0.4298937
1946713,0.022931606
1946714,0.42835087
1946715,0.8199686
1946716,0.6071066
1946717,0.25428653
1946718,0.61782396
1946719,0.020185769
1946720,0.7153803
1946721,0.83509624
1946722,0.113930315
1946723,0.15559068
1946724,0.8300042
1946725,0.21211034
1946726,0.34726524
1946727,0.79054546
1946728,0.5274265
1946729,0.2533505
1946730,0.14159165
1946731,0.7057501
1946732,0.69368756
1946733,0.78095037
1946734,0.64896846
1946735,0.07227303
1946736,0.27805874
1946737,0.10915911
1946738,0.6378219
1946739,0.6221104
1946740,0.32430443
1946741,0.27107725
1946742,0.43423912
1946743,0.44417122
1946744,0.34865513
1946745,0.54475415
1946746,0.85751617
1946747,0.93162763
1946748,0.35320646
1946749,0.23933016
1946750,0.041414887
1946751,0.34177345
1946752,0.3605653
1946753,0.30729204
1946754,0.405304
1946755,0.94039965
1946756,0.31862465
1946757,0.4799709
1946758,0.34697828
1946759,0.6487938
1946760,0.4374707
1946761,0.48069888
1946762,0.498936
1946763,0.9723339
1946764,0.8502741
1946765,0.068321094
1946766,0.64920664
1946767,0.5629908
1946768,0.079030946
1946769,0.7097099
1946770,0.92976606
1946771,0.06366184
1946772,0.9315206
1946773,0.83928394
1946774,0.5896752
1946775,0.8604424
1946776,0.7956927
1946777,0.030599415
1946778,0.14904802
1946779,0.0870406
1946780,0.9098263
1946781,0.22421338
1946782,0.28610224
1946783,0.45312345
1946784,0.7305627
1946785,0.9293215
1946786,0.48182708
1946787,0.17681381
1946788,0.6066987
1946789,0.69294333
1946790,0.4458089
1946791,0.4300721
1946792,0.8644146
1946793,0.9461181
1946794,0.7151309
1946795,0.118067354
1946796,0.48079082
1946797,0.7636416
1946798,0.19468045
1946799,0.34215438
1946800,0.26826903
1946801,0.07550679
1946802,0.16989487
1946803,0.93988466
1946804,0.768744
1946805,0.028082758
2013993,0.9356568
2013994,0.884694
2013995,0.4374615
2013996,0.06557965
2013997,0.6368433
2013998,0.5862053
2013999,0.87151027
2014000,0.5169097
2014001,0.76521266
2014002,0.38226828
2014003,0.89171433
2014004,0.068312615
2014005,0.22491111
2014006,0.021516114
2014007,0.27804568
2014008,0.14420164
2014009,0.61039805
2014010,0.2141858
2014011,0.8522489
2014012,0.15027417
2014013,0.75631773
2014014,0.37127194
2014015,0.45746925
2014016,0.9303429
2014017,0.18962732
2014018,0.8329842
2014019,0.27487475
2014020,0.6308981
2014021,0.66450655
2014022,0.4998483
2014023,0.50631547
2014024,0.103310436
2014025,0.039520413
2014026,0.79411215
2014027,0.364458
2014028,0.521842
2014029,0.24315265
2014030,0.62494195
2014031,0.09097357
2014032,0.7541325
2014033,0.6662265
2014034,0.7712394
2014035,0.74190843
2014036,0.22072318
2014037,0.7542318
2014038,0.8398491
2014039,0.8072988
2014040,0.8246509
2014041,0.042410314
2014042,0.889922
2014043,0.96611273
2014044,0.50289065
2014045,0.2261086
2014046,0.241094
2014047,0.42765975
2014048,0.024119407
2014049,0.55058706
2014050,0.5297587
2014051,0.63159394
2014052,0.04950258
2014053,0.58392775
2014054,0.81369317
2014055,0.8615532
2014056,0.73264027
2014057,0.10491082
2014058,0.18217695
2014059,0.82384443
2014060,0.18943818
2014061,0.22308606
2014062,0.58228743
2014063,0.8092216
2014064,0.06969771
2014065,0.12747744
2014066,0.6788847
2014067,0.7596667
2014068,0.9438114
2014069,0.6293741
2014070,0.33208516
2014071,0.3594914
2014072,0.8775916
2014073,0.63071036
2014074,0.61837316
2014075,0.49960852
2014076,0.8805568
2014077,0.085202366
2014078,0.5205724
2014079,0.34191504
2014080,0.53131187
2014081,0.7506705
2014082,0.8380555
2014083,0.51774764
2014084,0.22300649
2014085,0.038822323
2014086,0.6350588
2014087,0.322533
2014088,0.18976977
2014089,0.49916863
2014090,0.66401756
2014091,0.93202174
2014092,0.5110626
2014093,0.4482227
2014094,0.6300901
2014095,0.9011233
2014096,0.48358187
2014097,0.44628385
2014098,0.2492167
2014099,0.926044
2014100,0.9095384
2014101,0.8793113
2014102,0.77813613
2014103,0.065548226
2014104,0.7330483
2014105,0.9076042
2014106,0.04628524
2014107,0.8783456
2014108,0.9673475
2014109,0.5762975
2014110,0.7804241
2014111,0.02734968
2014112,0.030534029
2014113,0.803123
2014114,0.41093114
2014115,0.8231211
2014116,0.20054573
2014117,0.33965167
2014118,0.41742605
2014119,0.7236507
2014120,0.42400593
2014121,0.5108884
2014122,0.15595672
2014123,0.6574085
2014124,0.2991788
2014125,0.412373
2014126,0.37111995
2014127,0.45883778
2014128,0.52608
2014129,0.69415605
2014130,0.10747044
2014131,0.8812158
2014132,0.28424487
2014133,0.12903881
2014134,0.33562315
2014135,0.3018057
2014136,0.053253055
2014137,0.5028275
2014138,0.70181006
2014139,0.016968697
2014140,0.70112157
2081304,0.03049919
2081305,0.6267941
2081306,0.5536147
2081307,0.51599026
2081308,0.69315434
2081309,0.69463253
2081310,0.89557993
2081311,0.6236162
2081312,0.8810173
2081313,0.120280325
2081314,0.88745725
2081315,0.08020085
2081316,0.034531206
2081317,0.02917239
2081318,0.16737598
2081319,0.5154072
2081320,0.95386183
